"","X","Site","Plot","Success","Diversity","Year","Month","Season","CoreSection_cm","TotalSoilWeight_g","RockVolume_cm3","RockMass_g","RootMass_g","WetSoilWeight_g","DrySoilWeight_g","Moisture_g","SectionLength_cm","BulkDensity_g_cm3","BiomassC","Respiration","NO2_NO3","NH4","TIN","BiomassN","Mineralization","Nitrification","DEA","TotalSoilN_percent","TotalSoilN","TotalSoilC_percent","TotalSoilC","success","diversity","Obs","coresection"
"269",269,"Canarsie",6,"Low","High",2019,10,"Fall","0-10",140.435,11,9.937,1.132,2.958,2.405,0.186950642,10,1.036762024,1197.115758,13.17265193,5.045845627,0.800231364,5.846076991,60.84641975,0.573634468,0.497345323,235.759219,NA,NA,NA,NA,0,1,269,1
"270",270,"Canarsie",6,"Low","High",2019,10,"Fall","10--30",257.241,20,51.462,0.009,3.378,3.048,0.097690941,13.5,1.387401528,271.0625528,3.69933123,1.50760553,0.284053675,1.791659205,12.68210592,0.089394706,0.043542205,4.369036425,NA,NA,NA,NA,0,1,270,2
"271",271,"Canarsie",6,"Low","High",2019,10,"Fall","0-10",146.492,2,23.525,0.232,3.495,2.956,0.154220315,10,0.931408521,838.0633232,10.54217197,6.099456979,0.962009128,7.061466107,46.59673445,0.459459056,0.38940158,134.2895161,NA,NA,NA,NA,0,1,271,1
"272",272,"Canarsie",6,"Low","High",2019,10,"Fall","10--30",124.295,21,61.571,0.066,2.476,2.22,0.103392569,7.5,0.507814442,230.9324753,2.373582341,3.245228375,0.544093098,3.789321473,15.81062491,-0.0071535,-0.009632651,6.760997481,NA,NA,NA,NA,0,1,272,2
"273",273,"Canarsie",7,"Low","Low",2019,10,"Fall","0-10",147.382,5,11.144,0.362,2.791,2.324,0.16732354,10,1.048071284,771.5636568,9.910619245,1.27722495,0.820757165,2.097982114,33.65757862,0.309597247,0.280995903,54.67611635,NA,NA,NA,NA,0,0,273,1
"274",274,"Canarsie",7,"Low","Low",2019,10,"Fall","10--30",123.446,14,23.155,0.002,2.513,2.274,0.095105452,6,1.66941836,248.6111492,3.461741047,0.903352667,0.508261585,1.411614252,10.71076708,-0.020599798,-0.016149489,NA,NA,NA,NA,NA,0,0,274,2
"275",275,"Canarsie",7,"Low","Low",2019,10,"Fall","0-10",165.013,9,17.093,1.395,2.709,2.243,0.172019195,10,1.172723666,949.2416636,12.76804648,-0.621378315,0.547110849,-0.074267467,34.3070898,0.220500522,0.183073353,41.72007699,NA,NA,NA,NA,0,0,275,1
"276",276,"Canarsie",7,"Low","Low",2019,10,"Fall","10--30",197.394,5.7,1.079,0.129,3.559,3.271,0.080921607,10.3,1.616119318,NA,3.466576945,-0.334502269,0.11383279,-0.220669479,5.875477479,0.020622358,0.004394827,NA,NA,NA,NA,NA,0,0,276,2
"277",277,"Canarsie",8,"Low","Low",2019,10,"Fall","0-10",148.343,5.7,25.379,0.607,2.425,2.05,0.154639175,10,0.964424044,751.1902851,7.406819012,1.326418218,0.27253448,1.598952698,33.03907216,0.448667063,0.20854774,75.89758097,NA,NA,NA,NA,0,0,277,1
"278",278,"Canarsie",8,"Low","Low",2019,10,"Fall","10--30",137.806,25,70.103,NA,2.436,2.227,0.085796388,8,0.935509229,220.0490505,3.163943044,1.158197939,0.262123829,1.420321768,8.374637048,0.059836449,0.025925242,-0.952676173,NA,NA,NA,NA,0,0,278,2
"279",279,"Canarsie",8,"Low","Low",2019,10,"Fall","0-10",139.151,8,5.672,0.944,2.905,2.404,0.172461274,10,1.045034756,NA,10.46036029,-0.27337778,0.573140602,0.299762822,34.30326148,0.287011691,0.234912086,92.87611696,NA,NA,NA,NA,0,0,279,1
"280",280,"Canarsie",8,"Low","Low",2019,10,"Fall","10--30",233.982,21,48.355,NA,3.175,2.888,0.090393701,12.7,1.364774205,229.7841829,3.839521679,-0.039009154,-0.073723345,-0.112732499,3.906333734,0.017549482,-0.008101395,NA,NA,NA,NA,NA,0,0,280,2
"281",281,"Clearview",9,"Low","Low",2019,10,"Fall","0-10",129.951,1,3.781,0.093,3.106,2.948,0.050869285,10,1.074648089,130.1175101,5.334817914,-0.337399424,1.295862404,0.95846298,1.80529844,0.031907246,0.04139939,220.8646393,NA,NA,NA,NA,0,0,281,1
"282",282,"Clearview",9,"Low","Low",2019,10,"Fall","10--30",139.247,10.5,21.405,0.672,3.086,3.019,0.021710953,8,1.421259181,70.58363688,2.893929112,-0.534164292,1.307077258,0.772912966,0.342691373,-0.050368876,0.028368315,-0.279809211,NA,NA,NA,NA,0,0,282,2
"283",283,"Clearview",9,"Low","Low",2019,10,"Fall","0-10",148.254,1,4.548,1.35,3.045,2.852,0.063382594,10,1.196334235,102.8015937,4.214865341,3.295112615,0.794985535,4.09009815,3.356383704,0.086779906,0.075652377,88.14192115,NA,NA,NA,NA,0,0,283,1
"284",284,"Clearview",9,"Low","Low",2019,10,"Fall","10--30",302.14,8.5,20.708,0.226,5.101,4.924,0.034699079,15.5,1.614662471,70.60590581,2.894842138,-0.237492016,2.521573236,2.28408122,3.387448434,-0.026836905,0.019010217,-3.861360772,NA,NA,NA,NA,0,0,284,2
"285",285,"Clearview",10,"Low","High",2019,10,"Fall","0-10",169.713,4,10.763,0.804,3.926,3.694,0.059093225,10,1.353454324,95.4151543,3.912021326,3.660501734,0.333912034,3.994413768,5.759492294,0.233237826,0.190437244,98.21319667,NA,NA,NA,NA,0,1,285,1
"286",286,"Clearview",10,"Low","High",2019,10,"Fall","10--30",310.88,10.5,26.946,2.982,4.993,4.898,0.019026637,17.8,1.436696292,77.00188528,3.157077296,-0.268333553,0.000380741,-0.267952812,0.22942289,0.057055759,0.036653752,-3.350018301,NA,NA,NA,NA,0,1,286,2
"287",287,"Clearview",10,"Low","High",2019,10,"Fall","0-10",139.872,1.5,3.699,2.222,4.692,4.455,0.050511509,10,1.141169604,101.7873608,4.173281792,3.304148692,0.217738161,3.521886853,5.098766084,0.223988291,0.102934148,233.7395506,NA,NA,NA,NA,0,1,287,1
"288",288,"Clearview",10,"Low","High",2019,10,"Fall","10--30",258.115,3.5,8.946,0.725,3.991,3.898,0.02330243,16.1,1.349117743,64.5713498,2.647425342,-0.453796147,0.021360663,-0.432435484,0.394004518,0.065870795,0.036412261,-2.518830145,NA,NA,NA,NA,0,1,288,2
"289",289,"Clearview",11,"Low","High",2019,10,"Fall","0-10",124.831,2,3.885,0.464,3.432,3.263,0.049242424,10,1.037100388,73.44123905,3.011090801,1.976558481,0.511147072,2.487705553,3.303493972,0.068523371,0.037445107,320.6642778,NA,NA,NA,NA,0,1,289,1
"290",290,"Clearview",11,"Low","High",2019,10,"Fall","10--30",198.462,20.5,51.382,0.068,3.188,3.129,0.018506901,12,1.241410998,77.46847874,3.176207628,-0.118565635,0.850390249,0.731824615,1.252966438,0.008303802,0.022738772,-2.73011321,NA,NA,NA,NA,0,1,290,2
"291",291,"Clearview",11,"Low","High",2019,10,"Fall","0-10",110.662,2,4.76,2.326,3.224,3.033,0.059243176,10,0.911066545,65.35270769,2.679461015,0.231015909,0.549914675,0.780930584,5.20291789,0.064632458,0.008703598,232.7015209,NA,NA,NA,NA,0,1,291,1
"292",292,"Clearview",11,"Low","High",2019,10,"Fall","10--30",276.796,12.5,31.25,0.259,4.496,4.389,0.023798932,17.1,1.316691712,63.36356812,2.597906293,-0.414835401,-0.057185994,-0.472021394,0.279433223,0.03163173,0.013019856,-0.298916993,NA,NA,NA,NA,0,1,292,2
"293",293,"Clearview",12,"Low","Low",2019,10,"Fall","0-10",133.128,3,8.175,0.69,3.474,3.274,0.057570524,10,1.055594483,71.93803764,2.949459543,4.479657013,0.32705077,4.806707783,7.675445166,0.129877218,0.078879466,148.0924133,NA,NA,NA,NA,0,0,293,1
"294",294,"Clearview",12,"Low","Low",2019,10,"Fall","10--30",157.104,4.1,10.448,0.194,6.187,5.979,0.033618878,15.5,0.821822628,64.94152155,2.662602383,0.00305286,0.079109026,0.082161885,1.183830138,0.09638733,0.018970334,0.7029993,NA,NA,NA,NA,0,0,294,2
"295",295,"Clearview",12,"Low","Low",2019,10,"Fall","0-10",123.179,3,5.416,2.272,3.293,3.108,0.056179775,10,0.986884334,92.84653479,3.806707927,3.424985913,0.349391573,3.774377486,11.8880547,0.186249549,0.050173186,139.7945088,NA,NA,NA,NA,0,0,295,1
"296",296,"Clearview",12,"Low","Low",2019,10,"Fall","10--30",205.833,11,27.045,0.758,4.062,3.963,0.02437223,3.5,6.034503139,63.11084194,2.58754452,-0.175070385,0.354264926,0.179194541,1.123929451,0.03776712,0.012722481,-0.762724954,NA,NA,NA,NA,0,0,296,2
"297",297,"Conference House",13,"High","Low",2019,10,"Fall","0-10",132.499,2,5.412,0.477,2.207,1.646,0.251370399,10,0.923539681,1004.386469,16.89220968,17.75376621,0.219750081,17.9735163,70.2050118,0.194957286,0.046515613,223.4635279,NA,NA,NA,NA,1,0,297,1
"298",298,"Conference House",13,"High","Low",2019,10,"Fall","10--30",227.34,4.7,12.834,0.254,3.878,3.538,0.177287828,11,1.325042284,265.0386058,4.067069896,2.032173692,0.092327982,2.124501674,7.83751678,0.293161035,0.116609671,0.855950461,NA,NA,NA,NA,1,0,298,2
"299",299,"Conference House",13,"High","Low",2019,10,"Fall","0-10",141.612,5,10.306,0.721,2.644,2.116,0.265306122,10,0.898488268,705.2420757,13.29934225,10.09144048,0.254593846,10.34603432,58.59069782,0.491739217,0.394817644,153.9044254,NA,NA,NA,NA,1,0,299,1
"300",300,"Conference House",13,"High","Low",2019,10,"Fall","10--30",234.31,4,8.278,0.162,2.505,2.147,0.213760118,12.2,1.255609929,420.0707235,7.696652166,4.668257181,0.166271609,4.83452879,25.50795498,0.429436907,0.345114796,35.42226709,NA,NA,NA,NA,1,0,300,2
"301",301,"Conference House",14,"High","High",2019,10,"Fall","0-10",156.41,4.9,11.069,0.131,3.734,3.102,0.16042618,10,0.9649923,532.7956186,8.225234032,6.760683697,0.078805252,6.839488949,36.49490063,0.586491602,0.5225611,37.30917222,NA,NA,NA,NA,1,1,301,1
"302",302,"Conference House",14,"High","High",2019,10,"Fall","10--30",309.536,1.5,3.058,0.234,3.359,2.884,0.153219234,15.9,1.362007478,226.0286538,4.942794,0.77878678,0.381858465,1.160645245,12.01113519,0.269117858,0.056950962,3.042172954,NA,NA,NA,NA,1,1,302,2
"303",303,"Conference House",14,"High","High",2019,10,"Fall","0-10",141.528,2.9,6.787,0.022,3.025,2.439,0.1996053,10,1.098585625,593.9664139,11.14172296,8.503262134,0.059321334,8.562583468,44.53004552,0.660161299,0.537498139,74.09665013,NA,NA,NA,NA,1,1,303,1
"304",304,"Conference House",14,"High","High",2019,10,"Fall","10--30",273.541,8.8,21.596,NA,3.746,3.346,0.15647482,13.5,1.332263647,200.9940113,5.94730527,0.086375538,0.135214314,0.221589852,4.045870656,0.134154601,0.066885598,3.109899216,NA,NA,NA,NA,1,1,304,2
"305",305,"Clove Lakes 2",15,"High","High",2019,10,"Fall","0-10",140.817,3,6.969,0.532,2.554,1.912,0.392663043,10,0.572812728,1556.828116,43.64777653,32.37543707,0.451928353,32.82736543,110.817279,1.728405466,1.684142852,65.59938225,NA,NA,NA,NA,1,1,305,1
"306",306,"Clove Lakes 2",15,"High","High",2019,10,"Fall","10--30",195.742,5,11.078,0.029,3.311,2.724,0.202184087,10.5,1.22369137,254.7204861,7.837318449,5.763327753,0.318280504,6.081608257,14.04126053,0.352604062,0.330126607,22.61926866,NA,NA,NA,NA,1,1,306,2
"307",307,"Clove Lakes 2",15,"High","High",2019,10,"Fall","0-10",142.137,4,8.42,0.17,2.303,1.692,0.298312883,10,0.750878142,1077.772717,21.93167378,23.46568707,0.385940766,23.85162784,83.9932955,0.921911659,0.899704272,60.06582889,NA,NA,NA,NA,1,1,307,1
"308",308,"Clove Lakes 2",15,"High","High",2019,10,"Fall","10--30",199.429,NA,NA,NA,2.718,2.137,0.198211624,11,1.318035916,288.8796235,7.442941303,5.376640392,0.385899558,5.76253995,18.39313844,0.031135553,0.035243628,4.141504321,NA,NA,NA,NA,1,1,308,2
"309",309,"Clove Lakes 2",16,"High","Low",2019,10,"Fall","0-10",133.032,3,6.032,0.049,3.285,2.758,0.218450185,10,0.903927922,913.8810777,14.32583741,9.30409554,-0.006362314,9.297733226,60.95625062,0.485806442,0.359513235,121.2238286,NA,NA,NA,NA,1,0,309,1
"310",310,"Clove Lakes 2",16,"High","Low",2019,10,"Fall","10--30",248.125,12.5,29.184,0.149,3.681,3.117,0.184827946,13.1,1.168904626,292.9248172,3.067834577,2.137881528,0.034419139,2.172300667,7.218809807,0.31271286,0.059705439,5.874611571,NA,NA,NA,NA,1,0,310,2
"311",311,"Clove Lakes 2",16,"High","Low",2019,10,"Fall","0-10",157.177,2,4.289,0.258,3.547,2.839,0.218119528,10,0.870691005,681.6273976,13.49230387,3.579666926,0.277177008,3.856843934,35.09908423,0.412046702,0.271204159,55.58028945,NA,NA,NA,NA,1,0,311,1
"312",312,"Clove Lakes 2",16,"High","Low",2019,10,"Fall","10--30",251.121,15,31.735,0.111,2.78,2.345,0.166564417,13.5,1.255488041,238.3346566,4.712568971,0.046384882,0.070539043,0.116923925,6.702608263,0.199029343,0.039587853,4.906793302,NA,NA,NA,NA,1,0,312,2
"313",313,"Clove Lakes 4",17,"High","High",2019,10,"Fall","0-10",107.354,NA,NA,0.116,3.68,2.235,0.25419121,10,0.845729329,1289.266839,18.42264714,85.59804678,8.234179385,93.83222616,148.2751051,0.333840316,1.029772116,108.9170737,NA,NA,NA,NA,1,1,313,1
"314",314,"Clove Lakes 4",17,"High","High",2019,10,"Fall","10--30",182.543,7,16.753,NA,3.205,2.557,0.087674059,10.1,1.620302475,193.904535,4.091452283,4.217714677,0.04032704,4.258041717,11.09275232,0.186314918,0.065670611,11.86812318,NA,NA,NA,NA,1,1,314,2
"315",315,"Clove Lakes 4",17,"High","High",2019,10,"Fall","0-10",128.54,11,18.798,1.446,2.608,1.83,0.199697428,10,0.96186083,982.0476799,15.33424301,7.447164059,0.445795796,7.892959855,56.35177419,0.725954844,0.656785359,75.69522322,NA,NA,NA,NA,1,1,315,1
"316",316,"Clove Lakes 4",17,"High","High",2019,10,"Fall","10--30",218.898,2,5.559,0.156,3.355,2.69,0.142914172,11.6,1.433886283,275.7202228,5.709198381,1.817954436,0.161002295,1.978956731,17.17963874,0.295862678,0.235391692,4.223837837,NA,NA,NA,NA,1,1,316,2
"317",317,"Clove Lakes 4",18,"High","Low",2019,10,"Fall","0-10",135.549,3,7.858,0.523,2.71,2.118,0.16925549,10,1.106299322,831.9290703,17.12311653,12.18306385,0.229509857,12.41257371,54.85576307,0.604530111,0.510862365,209.4432486,NA,NA,NA,NA,1,0,317,1
"318",318,"Clove Lakes 4",18,"High","Low",2019,10,"Fall","10--30",236.459,5,13.268,0.485,3.836,3.127,0.141411134,14.2,1.463425915,314.4684343,6.680897052,4.543743605,0.188473124,4.732216729,16.1381215,0.306195437,0.253105107,6.336002036,NA,NA,NA,NA,1,0,318,2
"319",319,"Clove Lakes 4",18,"High","Low",2019,10,"Fall","0-10",133.864,5.2,12.76,NA,2.627,2.054,0.193719008,10,0.978206179,823.9534554,13.51009013,8.506354579,0.363138623,8.869493203,53.01218325,0.707595439,0.627478849,111.8501291,NA,NA,NA,NA,1,0,319,1
"320",320,"Clove Lakes 4",18,"High","Low",2019,10,"Fall","10--30",242.241,3,7.175,0.17,3.26,2.717,0.106780566,14,1.551647177,176.9639215,5.625010647,1.727340987,0.205117624,1.932458611,6.517565908,0.179599606,0.042979394,11.59613027,NA,NA,NA,NA,1,0,320,2
"321",321,"Fort Totten",19,"High","High",2019,10,"Fall","0-10",108.933,1,3.177,0.04,3.35,2.756,0.177313433,10,0.773410956,1189.688612,11.39806261,34.55519098,1.368855737,35.92404672,124.9313589,0.793590993,0.841916605,353.5176564,NA,NA,NA,NA,1,1,321,1
"322",322,"Fort Totten",19,"High","High",2019,10,"Fall","10--30",225.984,13,33.426,0.01,4.082,3.804,0.068103871,13.5,1.274988734,260.9412712,3.986712182,4.297246328,0.193649423,4.490895751,19.81662355,0.280357527,0.162017627,38.60125791,NA,NA,NA,NA,1,1,322,2
"323",323,"Fort Totten",19,"High","High",2019,10,"Fall","0-10",133.946,2.5,6.117,1.135,3.164,2.644,0.164348925,10,0.967296825,814.907346,10.53126894,22.17763042,0.833690983,23.0113214,78.47403887,1.014211847,0.972471162,240.1442621,NA,NA,NA,NA,1,1,323,1
"324",324,"Fort Totten",19,"High","High",2019,10,"Fall","10--30",212.725,10.5,24.915,0.14,3.727,3.417,0.083176818,2.3,11.02326906,257.034313,5.077282051,3.43581242,0.115198377,3.551010796,18.66880332,0.238376022,0.183537805,8.46802789,NA,NA,NA,NA,1,1,324,2
"325",325,"Fort Totten",20,"High","Low",2019,10,"Fall","0-10",85.657,NA,NA,0.444,2.594,1.894,0.269853508,10,0.546964532,2386.633837,21.91570357,17.84748964,4.217686445,22.06517608,171.4809086,0.791750815,0.790335507,1753.368373,NA,NA,NA,NA,1,0,325,1
"326",326,"Fort Totten",20,"High","Low",2019,10,"Fall","10--30",397.055,9,28.618,1.982,5.056,4.594,0.091376582,20,1.524566719,236.9633673,5.895686872,3.354767335,0.015310017,3.370077352,12.37165317,0.339745415,0.094173392,15.65014538,NA,NA,NA,NA,1,0,326,2
"327",327,"Fort Totten",20,"High","Low",2019,10,"Fall","0-10",111.913,1.5,4.611,1.025,3.117,2.582,0.171639397,10,0.784272549,1400.385478,15.30282691,18.51642415,1.728134284,20.24455843,111.7326106,1.276014951,1.127412738,216.9053976,NA,NA,NA,NA,1,0,327,1
"328",328,"Fort Totten",20,"High","Low",2019,10,"Fall","10--30",351.43,17.5,42.579,0.175,5.284,4.98,0.057532173,17.3,1.619572709,128.2920455,4.059553888,1.209060464,-0.099945914,1.109114551,5.618551871,0.120431269,-0.005034416,NA,NA,NA,NA,NA,1,0,328,2
"329",329,"Marine Park 1",21,"High","High",2019,10,"Fall","0-10",117.624,0.5,0.034,0.097,2.939,2.426,0.174549166,10,0.854932217,997.7954531,8.592244853,10.77626419,1.054588386,11.83085258,78.84532617,0.478970563,0.454656846,227.7723739,NA,NA,NA,NA,1,1,329,1
"330",330,"Marine Park 1",21,"High","High",2019,10,"Fall","10--30",210.676,9,12.345,0.419,3.553,3.168,0.108359133,13,1.268385578,167.7412521,2.854460096,4.278109102,0.123844978,4.401954079,11.78017624,0.045240279,-0.000204087,30.11246821,NA,NA,NA,NA,1,1,330,2
"331",331,"Marine Park 1",21,"High","High",2019,10,"Fall","0-10",120.716,3,4.153,1.445,3.18,2.765,0.130503145,10,0.935890068,453.8457943,4.852464566,12.88756253,1.290611636,14.17817417,48.44386793,0.406002957,0.287815132,130.8826958,NA,NA,NA,NA,1,1,331,1
"332",332,"Marine Park 1",21,"High","High",2019,10,"Fall","10--30",169.157,2,4.891,0.038,3.802,3.495,0.080746975,11.3,1.191014226,124.1607988,4.145850625,3.416951113,0.156835747,3.573786861,9.100378423,0.210838882,0.124321489,-8.011540597,NA,NA,NA,NA,1,1,332,2
"333",333,"Marine Park 1",22,"High","High",2019,10,"Fall","0-10",119.313,0.5,0.322,0.264,3.273,2.751,0.159486709,10,0.881930181,762.9183197,9.808969852,9.039937786,0.58713839,9.627076176,62.8904802,0.519683557,0.542348876,176.7107943,NA,NA,NA,NA,1,1,333,1
"334",334,"Marine Park 1",22,"High","High",2019,10,"Fall","10--30",261.489,8,11.86,0.145,5.008,4.524,0.096645367,15.8,1.310052609,167.9122583,3.622446497,2.54903714,0.953393124,3.502430263,7.846368626,0.095202586,0.057620281,273.3493288,NA,NA,NA,NA,1,1,334,2
"335",335,"Marine Park 1",22,"High","High",2019,10,"Fall","0-10",102.177,NA,NA,NA,3.05,2.581,0.153770492,10,0.758790185,730.56822,10.31084769,8.673998234,0.95237497,9.626373204,54.28778324,0.521462106,0.511815279,-36.86225398,NA,NA,NA,NA,1,1,335,1
"336",336,"Marine Park 1",22,"High","High",2019,10,"Fall","10--30",130.611,23,36.428,0.028,2.854,2.558,0.103714085,13,0.667611108,218.8220226,3.262926759,1.90208206,0.327947203,2.230029263,5.429217824,0.09374322,0.067685359,0.49621991,NA,NA,NA,NA,1,1,336,2
"337",337,"Marine Park 1",23,"High","Low",2019,10,"Fall","0-10",130.228,0.9,0.639,0.576,2.855,2.599,0.08966725,10,1.039097707,444.9434725,5.95147127,4.837639985,13.58956422,18.42720421,48.74029466,0.20468093,0.167655972,8.000204449,NA,NA,NA,NA,1,0,337,1
"338",338,"Marine Park 1",23,"High","Low",2019,10,"Fall","10--30",128.851,1.5,0.316,0.03,4.772,4.359,0.086546521,8.4,1.247177886,168.6735473,3.665953711,1.200354731,0.496496107,1.696850838,6.57521566,-0.043011796,-0.059867005,55.36335872,NA,NA,NA,NA,1,0,338,2
"339",339,"Marine Park 1",23,"High","Low",2019,10,"Fall","0-10",110.141,1.3,0.071,0.377,3.13,2.774,0.113738019,10,0.878585799,702.6255017,4.405535883,3.838938578,1.297857171,5.136795749,51.62520105,0.29848898,0.17092248,51.97273682,NA,NA,NA,NA,1,0,339,1
"340",340,"Marine Park 1",23,"High","Low",2019,10,"Fall","10--30",215.339,9,8.182,0.279,3.151,2.854,0.094255792,17.7,0.974945095,189.7162501,2.813612246,0.843019682,0.534219296,1.377238977,5.85069695,0.056792697,-0.021107229,122.2970382,NA,NA,NA,NA,1,0,340,2
"341",341,"Marine Park 1",24,"High","Low",2019,10,"Fall","0-10",119.834,NA,NA,0.091,3.573,3.041,0.148894486,10,0.894441712,545.120199,7.299065589,8.302077441,1.330236387,9.632313828,48.56856487,0.505468809,0.433417171,50.09527837,NA,NA,NA,NA,1,0,341,1
"342",342,"Marine Park 1",24,"High","Low",2019,10,"Fall","10--30",246.768,9.7,6.723,1.47,4.792,4.274,0.108096828,13.3,1.506391165,162.193864,2.544859678,0.777139407,3.580678998,4.357818404,9.017876149,0.209104629,0.003291772,214.254702,NA,NA,NA,NA,1,0,342,2
"343",343,"Marine Park 1",24,"High","Low",2019,10,"Fall","0-10",94.077,0.5,0.315,3.319,3.03,2.501,0.174587459,10,0.688352541,1186.497845,14.87268687,13.24256897,1.957156007,15.19972498,84.58653184,0.959317212,0.940599913,149.1288076,NA,NA,NA,NA,1,0,343,1
"344",344,"Marine Park 1",24,"High","Low",2019,10,"Fall","10--30",150.067,5,12.433,0.032,3.519,3.097,0.119920432,8.5,1.318480705,227.5304889,2.734259629,-0.004547577,2.854933415,2.850385838,7.939182958,0.093970362,-0.014389492,-8.141302149,NA,NA,NA,NA,1,0,344,2
"345",345,"Marine Park 2",25,"High","High",2019,10,"Fall","0-10",127.631,1,0.911,0.235,3.271,2.841,0.13145827,10,0.975198847,547.5915362,6.874867641,-0.616478329,0.01495956,-0.60151877,48.908538,0.163855733,-4.38e-05,104,NA,NA,NA,NA,1,1,345,1
"346",346,"Marine Park 2",25,"High","High",2019,10,"Fall","10--30",219.535,4,9.305,0.292,2.946,2.777,0.05736592,14.5,1.228171771,110.048196,2.635207137,2.978245384,-0.062920292,2.915325092,6.567956121,0.071283555,-9.79e-06,3.143790927,NA,NA,NA,NA,1,1,346,2
"347",347,"Marine Park 2",25,"High","High",2019,10,"Fall","0-10",122.172,NA,NA,0.202,2.45,2.025,0.173469388,10,0.885469586,826.5207635,12.48188966,7.465432293,0.974008072,8.439440364,73.80743438,-0.056101777,0.000525022,326.204857,NA,NA,NA,NA,1,1,347,1
"348",348,"Marine Park 2",25,"High","High",2019,10,"Fall","10--30",171.981,8,14.319,0.356,2.998,2.729,0.089726484,12.8,1.039443966,298.6565919,3.829246156,12.11397266,0.139465023,12.25343768,30.08743953,0.195133823,-0.000316212,60.18447022,NA,NA,NA,NA,1,1,348,2
"349",349,"Marine Park 2",26,"High","High",2019,10,"Fall","0-10",110.93,NA,NA,0.309,2.415,1.915,0.207039337,10,0.776600495,1305.918775,12.77183726,5.247841415,0.529074208,5.776915623,82.06388089,0.096408072,0.000615538,325.8577042,NA,NA,NA,NA,1,1,349,1
"350",350,"Marine Park 2",26,"High","High",2019,10,"Fall","10--30",155.104,1,2.207,0.794,2.976,2.619,0.119959677,11.4,1.042461058,438.9662385,7.882484516,14.59660791,16.86523427,31.46184218,68.75982322,-0.249601184,-0.000141702,32.63960587,NA,NA,NA,NA,1,1,350,2
"351",351,"Marine Park 2",26,"High","High",2019,10,"Fall","0-10",127.218,NA,NA,0.069,2.863,2.358,0.176388404,10,0.919081253,833.4490185,9.606509032,5.915090848,0.323825267,6.238916115,61.15463767,0.064700615,0.000321125,50.3652061,NA,NA,NA,NA,1,1,351,1
"352",352,"Marine Park 2",26,"High","High",2019,10,"Fall","10--30",151.761,3,6.612,0.426,2.76,2.475,0.10326087,10.3,1.13971073,340.7916475,5.092238908,4.571140539,0.274364296,4.845504835,32.01030691,0.027196951,-7.43e-05,8.086290708,NA,NA,NA,NA,1,1,352,2
"353",353,"Marine Park 2",27,"High","Low",2019,10,"Fall","0-10",121.832,0.3,0.23,0.015,2.664,2.222,0.165915916,10,0.892401844,799.4878928,10.15977228,5.958684773,0.967249359,6.925934132,58.49989727,0.002710404,-0.000610305,126.202833,NA,NA,NA,NA,1,0,353,1
"354",354,"Marine Park 2",27,"High","Low",2019,10,"Fall","10--30",228.918,1,2.032,0.157,3.188,3.049,0.043601004,13.3,1.441247516,143.0770281,2.367859457,1.534139891,-0.10875287,1.42538702,11.24718698,0.061589278,8.1e-05,4.005002048,NA,NA,NA,NA,1,0,354,2
"355",355,"Marine Park 2",27,"High","Low",2019,10,"Fall","0-10",111.896,1,2.442,0.081,2.531,1.98,0.217700514,10,0.757582721,1119.930512,21.54927702,17.33916336,1.030637131,18.36980049,100.5361792,0.026464673,0.00115093,335.646715,NA,NA,NA,NA,1,0,355,1
"356",356,"Marine Park 2",27,"High","Low",2019,10,"Fall","10--30",160.534,1.8,3.877,0.587,2.508,2.056,0.180223285,9.3,1.246095115,398.5698526,10.950431,15.87757399,0.391330912,16.2689049,65.02884135,0.069319318,0.000860828,92.65189795,NA,NA,NA,NA,1,0,356,2
"357",357,"Marine Park 2",28,"High","Low",2019,10,"Fall","0-10",126.613,1,1.331,0.816,2.829,2.345,0.171085189,10,0.921576011,978.617675,16.60745045,10.51782866,0.345763633,10.86359229,73.07926784,0.08636752,3.36e-05,203.4122115,NA,NA,NA,NA,1,0,357,1
"358",358,"Marine Park 2",28,"High","Low",2019,10,"Fall","10--30",192.82,6.8,15.375,0.475,2.494,2.296,0.079390537,12.3,1.226253252,91.6966923,5.410191322,5.975661867,-0.081657016,5.894004852,19.77839756,0.158949731,-0.000566,8.79,NA,NA,NA,NA,1,0,358,2
"359",359,"Marine Park 2",28,"High","Low",2019,10,"Fall","0-10",130.451,NA,NA,0.286,2.519,2.087,0.171496626,10,0.948051241,889.5578374,13.86551738,4.147007004,0.359161393,4.506168397,62.99145304,0.034752376,6.63e-05,170.7163435,NA,NA,NA,NA,1,0,359,1
"360",360,"Marine Park 2",28,"High","Low",2019,10,"Fall","10--30",171.369,4.8,8.209,0.099,3.218,2.975,0.075512741,11,1.251574662,384.6052831,4.635416794,3.215772753,-0.032029611,3.183743142,21.21780976,0.211472547,1.05e-05,9.671713275,NA,NA,NA,NA,1,0,360,2
"361",361,"Marine Park 3",29,"High","High",2019,10,"Fall","0-10",58.593,NA,NA,0.028,1.459,0.473,0.675805346,10,0.162793713,4511.567015,76.22549057,285.7973921,3.96074842,289.7581405,528.2367103,3.348809856,3.20011488,226.4053592,NA,NA,NA,NA,1,1,361,1
